home_team_enc,away_team_enc,home_wins_last3y,home_draws_last3y,home_losses_last3y,home_goals_for_last3y,home_goals_against_last3y,away_wins_last3y,away_draws_last3y,away_losses_last3y,away_goals_for_last3y,away_goals_against_last3y,home_h2h_winrate,result,date,home_team,away_team,result_enc
36,0,29.0,23.0,45.0,122.0,151.0,14.0,12.0,33.0,45.0,84.0,0.2105263157894736,H,2018-09-01,VITORIA,AMERICA MG,2
35,32,28.0,24.0,23.0,85.0,95.0,53.0,27.0,33.0,152.0,105.0,0.1847826086956521,A,2018-09-01,VASCO DA GAMA,SANTOS,0
10,3,54.0,29.0,31.0,159.0,105.0,49.0,30.0,35.0,,,0.3097345132743362,D,2018-09-02,CORINTHIANS,ATLETICO-MG,1
17,8,53.0,29.0,32.0,154.0,114.0,3.0,8.0,10.0,12.0,24.0,0.5147058823529411,A,2018-09-02,FLAMENGO RJ,CEARA,0
1,5,41.0,27.0,45.0,123.0,120.0,19.0,18.0,22.0,72.0,74.0,0.369047619047619,H,2018-09-02,ATHLETICO-PR,BAHIA,2
33,18,48.0,30.0,35.0,150.0,126.0,35.0,32.0,47.0,132.0,151.0,0.2767857142857143,D,2018-09-02,SAO PAULO,FLUMINENSE,1
34,28,38.0,26.0,50.0,135.0,161.0,3.0,6.0,12.0,10.0,27.0,0.3939393939393939,H,2018-09-02,SPORT RECIFE,PARANA,2
9,27,36.0,38.0,39.0,,,58.0,25.0,31.0,178.0,121.0,0.209090909090909,A,2018-09-02,CHAPECOENSE-SC,PALMEIRAS,0
13,22,45.0,33.0,35.0,140.0,119.0,32.0,18.0,25.0,80.0,67.0,0.2978723404255319,D,2018-09-02,CRUZEIRO,INTERNACIONAL,1
5,34,19.0,18.0,23.0,72.0,76.0,39.0,25.0,50.0,136.0,161.0,0.1744186046511628,H,2018-09-05,BAHIA,SPORT RECIFE,2
6,13,37.0,26.0,35.0,108.0,112.0,45.0,34.0,35.0,140.0,119.0,0.2352941176470588,D,2018-09-05,BOTAFOGO RJ,CRUZEIRO,1
8,10,4.0,8.0,10.0,13.0,24.0,53.0,29.0,31.0,155.0,103.0,0.0303030303030303,H,2018-09-06,CEARA,CORINTHIANS,2
27,1,59.0,24.0,30.0,177.0,118.0,41.0,26.0,45.0,124.0,120.0,0.3211009174311927,H,2018-09-06,PALMEIRAS,ATHLETICO-PR,2
28,9,3.0,6.0,13.0,10.0,28.0,36.0,37.0,39.0,,,0.0441176470588235,D,2018-09-06,PARANA,CHAPECOENSE-SC,1
3,33,48.0,31.0,34.0,,,47.0,31.0,35.0,149.0,127.0,0.2882882882882883,H,2018-09-06,ATLETICO-MG,SAO PAULO,2
22,17,32.0,19.0,24.0,80.0,65.0,51.0,29.0,33.0,148.0,114.0,0.2527472527472527,H,2018-09-06,INTERNACIONAL,FLAMENGO RJ,2
18,36,35.0,33.0,45.0,132.0,147.0,30.0,23.0,45.0,123.0,151.0,0.2254901960784313,D,2018-09-06,FLUMINENSE,VITORIA,1
32,21,53.0,26.0,33.0,151.0,103.0,50.0,29.0,34.0,144.0,105.0,0.3545454545454545,D,2018-09-06,SANTOS,GREMIO,1
0,35,14.0,12.0,34.0,45.0,85.0,28.0,24.0,22.0,84.0,90.0,0.1818181818181818,H,2018-09-07,AMERICA MG,VASCO DA GAMA,2
34,13,39.0,24.0,51.0,135.0,162.0,44.0,35.0,35.0,136.0,119.0,0.2432432432432432,D,2018-09-08,SPORT RECIFE,CRUZEIRO,1
33,5,47.0,31.0,36.0,149.0,128.0,20.0,18.0,23.0,74.0,76.0,0.3529411764705882,H,2018-09-08,SAO PAULO,BAHIA,2
17,9,51.0,29.0,34.0,149.0,116.0,36.0,38.0,39.0,,,0.2982456140350877,H,2018-09-09,FLAMENGO RJ,CHAPECOENSE-SC,2
0,8,15.0,12.0,34.0,47.0,86.0,5.0,8.0,10.0,15.0,25.0,0.3095238095238095,D,2018-09-09,AMERICA MG,CEARA,1
18,6,35.0,34.0,45.0,132.0,147.0,37.0,27.0,35.0,109.0,113.0,0.2211538461538461,H,2018-09-09,FLUMINENSE,BOTAFOGO RJ,2
22,21,32.0,19.0,24.0,81.0,66.0,50.0,30.0,34.0,144.0,105.0,0.25,H,2018-09-09,INTERNACIONAL,GREMIO,2
27,10,60.0,24.0,29.0,179.0,117.0,53.0,29.0,32.0,156.0,105.0,0.3272727272727272,H,2018-09-09,PALMEIRAS,CORINTHIANS,2
28,32,3.0,7.0,13.0,11.0,29.0,53.0,27.0,33.0,151.0,103.0,0.0441176470588235,A,2018-09-09,PARANA,SANTOS,0
36,35,30.0,24.0,45.0,123.0,151.0,27.0,24.0,23.0,84.0,92.0,0.2023809523809523,H,2018-09-09,VITORIA,VASCO DA GAMA,2
3,1,48.0,31.0,34.0,,,41.0,25.0,46.0,123.0,121.0,0.2909090909090909,H,2018-09-11,ATLETICO-MG,ATHLETICO-PR,2
9,1,36.0,37.0,39.0,,,41.0,25.0,46.0,124.0,122.0,0.2149532710280373,H,2018-09-14,CHAPECOENSE-SC,ATHLETICO-PR,2
8,36,5.0,9.0,10.0,15.0,25.0,31.0,24.0,45.0,124.0,151.0,0.0483870967741935,H,2018-09-15,CEARA,VITORIA,2
21,28,50.0,29.0,34.0,142.0,103.0,3.0,7.0,14.0,11.0,31.0,0.4925373134328358,H,2018-09-15,GREMIO,PARANA,2
35,17,26.0,24.0,24.0,82.0,93.0,50.0,29.0,34.0,146.0,115.0,0.1758241758241758,D,2018-09-15,VASCO DA GAMA,FLAMENGO RJ,1
6,0,37.0,27.0,36.0,109.0,114.0,15.0,13.0,34.0,47.0,86.0,0.3076923076923077,H,2018-09-16,BOTAFOGO RJ,AMERICA MG,2
1,18,41.0,25.0,47.0,125.0,124.0,36.0,33.0,43.0,131.0,141.0,0.2909090909090909,H,2018-09-16,ATHLETICO-PR,FLUMINENSE,2
5,27,20.0,18.0,24.0,74.0,77.0,59.0,24.0,29.0,174.0,116.0,0.1860465116279069,D,2018-09-16,BAHIA,PALMEIRAS,1
13,3,44.0,35.0,34.0,135.0,116.0,49.0,30.0,34.0,,,0.2454545454545454,D,2018-09-16,CRUZEIRO,ATLETICO-MG,1
32,33,53.0,27.0,32.0,149.0,100.0,47.0,31.0,35.0,148.0,124.0,0.3454545454545454,D,2018-09-16,SANTOS,SAO PAULO,1
10,34,52.0,28.0,33.0,152.0,105.0,38.0,24.0,50.0,133.0,160.0,0.3,H,2018-09-16,CORINTHIANS,SPORT RECIFE,2
9,22,37.0,36.0,39.0,,,31.0,19.0,24.0,79.0,65.0,0.2666666666666666,H,2018-09-18,CHAPECOENSE-SC,INTERNACIONAL,2
33,0,47.0,31.0,34.0,147.0,122.0,15.0,13.0,35.0,47.0,87.0,0.3604651162790697,D,2018-09-22,SAO PAULO,AMERICA MG,1
21,8,50.0,29.0,33.0,140.0,99.0,6.0,9.0,10.0,17.0,25.0,0.4927536231884058,H,2018-09-23,GREMIO,CEARA,2
1,28,42.0,25.0,45.0,127.0,121.0,3.0,7.0,15.0,11.0,33.0,0.4852941176470588,H,2018-09-23,ATHLETICO-PR,PARANA,2
10,22,52.0,28.0,32.0,151.0,104.0,31.0,18.0,25.0,79.0,66.0,0.3548387096774194,D,2018-09-23,CORINTHIANS,INTERNACIONAL,1
17,3,50.0,30.0,32.0,146.0,110.0,48.0,31.0,33.0,,,0.3063063063063063,H,2018-09-23,FLAMENGO RJ,ATLETICO-MG,2
34,27,38.0,24.0,50.0,133.0,160.0,58.0,25.0,29.0,172.0,115.0,0.2342342342342342,A,2018-09-23,SPORT RECIFE,PALMEIRAS,0
36,6,31.0,24.0,46.0,124.0,153.0,38.0,27.0,36.0,110.0,114.0,0.1818181818181818,A,2018-09-23,VITORIA,BOTAFOGO RJ,0
13,32,43.0,35.0,34.0,131.0,114.0,52.0,28.0,31.0,145.0,98.0,0.2477064220183486,H,2018-09-23,CRUZEIRO,SANTOS,2
9,18,38.0,36.0,38.0,,,36.0,33.0,43.0,131.0,141.0,0.2293577981651376,A,2018-09-25,CHAPECOENSE-SC,FLUMINENSE,0
35,5,25.0,24.0,24.0,79.0,91.0,20.0,19.0,24.0,75.0,78.0,0.2238805970149253,H,2018-09-25,VASCO DA GAMA,BAHIA,2
32,35,51.0,28.0,32.0,143.0,99.0,25.0,24.0,24.0,79.0,91.0,0.4044943820224719,D,2018-09-28,SANTOS,VASCO DA GAMA,1
18,21,36.0,33.0,43.0,131.0,142.0,50.0,29.0,33.0,140.0,100.0,0.2129629629629629,A,2018-09-29,FLUMINENSE,GREMIO,0
0,10,15.0,14.0,35.0,48.0,88.0,51.0,29.0,32.0,149.0,104.0,0.1511627906976744,D,2018-09-29,AMERICA MG,CORINTHIANS,1
5,17,20.0,19.0,25.0,76.0,80.0,51.0,30.0,31.0,147.0,109.0,0.1860465116279069,D,2018-09-30,BAHIA,FLAMENGO RJ,1
27,13,59.0,24.0,29.0,172.0,114.0,43.0,35.0,34.0,131.0,115.0,0.324074074074074,H,2018-09-30,PALMEIRAS,CRUZEIRO,2
3,34,48.0,30.0,34.0,,,37.0,24.0,51.0,130.0,161.0,0.2909090909090909,H,2018-09-30,ATLETICO-MG,SPORT RECIFE,2
6,33,39.0,27.0,36.0,114.0,117.0,47.0,31.0,34.0,147.0,122.0,0.2403846153846154,D,2018-09-30,BOTAFOGO RJ,SAO PAULO,1
22,36,31.0,19.0,24.0,79.0,64.0,31.0,24.0,47.0,127.0,157.0,0.2674418604651162,H,2018-09-30,INTERNACIONAL,VITORIA,2
32,1,51.0,29.0,32.0,144.0,100.0,43.0,25.0,44.0,129.0,119.0,0.3302752293577982,H,2018-09-30,SANTOS,ATHLETICO-PR,2
8,9,6.0,9.0,11.0,19.0,28.0,38.0,36.0,38.0,,,0.0579710144927536,H,2018-09-30,CEARA,CHAPECOENSE-SC,2
28,35,3.0,7.0,16.0,11.0,36.0,25.0,25.0,24.0,80.0,92.0,0.0612244897959183,D,2018-10-02,PARANA,VASCO DA GAMA,1
34,22,37.0,24.0,51.0,131.0,164.0,31.0,19.0,24.0,79.0,64.0,0.2688172043010752,H,2018-10-05,SPORT RECIFE,INTERNACIONAL,2
10,17,51.0,29.0,32.0,147.0,102.0,50.0,31.0,31.0,145.0,109.0,0.3,A,2018-10-06,CORINTHIANS,FLAMENGO RJ,0
36,32,31.0,24.0,48.0,128.0,159.0,51.0,29.0,32.0,142.0,99.0,0.1714285714285714,A,2018-10-06,VITORIA,SANTOS,0
1,0,43.0,25.0,44.0,129.0,119.0,15.0,15.0,35.0,48.0,88.0,0.3908045977011494,H,2018-10-06,ATHLETICO-PR,AMERICA MG,2
9,3,37.0,36.0,39.0,,,48.0,30.0,34.0,,,0.2222222222222222,H,2018-10-06,CHAPECOENSE-SC,ATLETICO-MG,2
33,27,46.0,32.0,34.0,148.0,124.0,60.0,24.0,28.0,174.0,110.0,0.2752293577981651,A,2018-10-06,SAO PAULO,PALMEIRAS,0
21,5,51.0,28.0,33.0,141.0,100.0,20.0,20.0,25.0,76.0,80.0,0.3863636363636363,D,2018-10-07,GREMIO,BAHIA,1
18,28,36.0,33.0,43.0,130.0,140.0,3.0,8.0,16.0,12.0,37.0,0.3333333333333333,H,2018-10-09,FLUMINENSE,PARANA,2
6,35,39.0,28.0,36.0,116.0,119.0,25.0,25.0,24.0,80.0,92.0,0.2906976744186046,D,2018-10-10,BOTAFOGO RJ,VASCO DA GAMA,1
17,18,51.0,31.0,31.0,148.0,109.0,37.0,33.0,43.0,134.0,140.0,0.3090909090909091,H,2018-10-13,FLAMENGO RJ,FLUMINENSE,2
32,10,52.0,29.0,32.0,143.0,99.0,51.0,29.0,33.0,147.0,105.0,0.3302752293577982,H,2018-10-13,SANTOS,CORINTHIANS,2
5,28,20.0,21.0,25.0,78.0,82.0,3.0,8.0,17.0,12.0,41.0,0.3404255319148936,H,2018-10-14,BAHIA,PARANA,2
9,36,38.0,36.0,39.0,,,31.0,24.0,49.0,128.0,160.0,0.2358490566037736,A,2018-10-14,CHAPECOENSE-SC,VITORIA,0
22,33,31.0,19.0,24.0,79.0,64.0,46.0,32.0,35.0,148.0,126.0,0.25,H,2018-10-14,INTERNACIONAL,SAO PAULO,2
27,21,61.0,24.0,28.0,176.0,110.0,51.0,29.0,33.0,143.0,102.0,0.3302752293577982,H,2018-10-14,PALMEIRAS,GREMIO,2
35,13,25.0,26.0,24.0,81.0,93.0,43.0,34.0,35.0,132.0,118.0,0.1702127659574468,H,2018-10-14,VASCO DA GAMA,CRUZEIRO,2
3,0,47.0,30.0,35.0,,,15.0,15.0,36.0,48.0,92.0,0.3636363636363636,D,2018-10-14,ATLETICO-MG,AMERICA MG,1
1,34,44.0,25.0,44.0,133.0,119.0,37.0,24.0,51.0,130.0,165.0,0.3153153153153153,H,2018-10-14,ATHLETICO-PR,SPORT RECIFE,2
8,6,7.0,9.0,11.0,22.0,29.0,39.0,29.0,36.0,117.0,120.0,0.0757575757575757,D,2018-10-16,CEARA,BOTAFOGO RJ,1
0,21,15.0,16.0,36.0,48.0,92.0,50.0,29.0,33.0,140.0,101.0,0.1477272727272727,D,2018-10-20,AMERICA MG,GREMIO,1
6,5,39.0,30.0,36.0,117.0,120.0,21.0,21.0,25.0,80.0,82.0,0.2976190476190476,A,2018-10-20,BOTAFOGO RJ,BAHIA,0
33,1,46.0,31.0,35.0,147.0,125.0,45.0,24.0,43.0,134.0,113.0,0.2752293577981651,D,2018-10-20,SAO PAULO,ATHLETICO-PR,1
34,35,36.0,24.0,52.0,126.0,168.0,26.0,24.0,24.0,80.0,90.0,0.2666666666666666,H,2018-10-20,SPORT RECIFE,VASCO DA GAMA,2
18,3,36.0,33.0,43.0,132.0,141.0,47.0,31.0,34.0,,,0.2110091743119266,H,2018-10-21,FLUMINENSE,ATLETICO-MG,2
27,8,61.0,24.0,27.0,175.0,108.0,7.0,10.0,11.0,22.0,29.0,0.5362318840579711,H,2018-10-21,PALMEIRAS,CEARA,2
36,10,32.0,24.0,49.0,129.0,160.0,49.0,29.0,34.0,140.0,105.0,0.1714285714285714,D,2018-10-21,VITORIA,CORINTHIANS,1
13,9,42.0,33.0,36.0,128.0,118.0,37.0,35.0,40.0,,,0.2429906542056074,H,2018-10-21,CRUZEIRO,CHAPECOENSE-SC,2
28,17,3.0,8.0,18.0,12.0,43.0,52.0,31.0,29.0,151.0,105.0,0.0428571428571428,A,2018-10-21,PARANA,FLAMENGO RJ,0
22,32,31.0,19.0,24.0,81.0,65.0,52.0,29.0,31.0,141.0,97.0,0.2608695652173913,D,2018-10-23,INTERNACIONAL,SANTOS,1
13,8,43.0,33.0,36.0,131.0,118.0,7.0,10.0,12.0,23.0,31.0,0.391304347826087,A,2018-10-24,CRUZEIRO,CEARA,0
36,33,32.0,25.0,49.0,131.0,162.0,45.0,32.0,35.0,145.0,124.0,0.1682242990654205,A,2018-10-26,VITORIA,SAO PAULO,0
35,22,26.0,23.0,25.0,81.0,92.0,30.0,20.0,24.0,82.0,67.0,0.2297297297297297,D,2018-10-27,VASCO DA GAMA,INTERNACIONAL,1
21,34,50.0,29.0,33.0,141.0,102.0,36.0,24.0,52.0,126.0,169.0,0.3,A,2018-10-27,GREMIO,SPORT RECIFE,0
32,18,52.0,29.0,31.0,143.0,99.0,37.0,33.0,42.0,133.0,140.0,0.3272727272727272,H,2018-10-27,SANTOS,FLUMINENSE,2
9,0,37.0,34.0,41.0,,,15.0,17.0,36.0,49.0,93.0,0.2808988764044944,H,2018-10-27,CHAPECOENSE-SC,AMERICA MG,2
10,5,48.0,30.0,34.0,141.0,107.0,22.0,21.0,25.0,81.0,82.0,0.348314606741573,H,2018-10-27,CORINTHIANS,BAHIA,2
17,27,53.0,31.0,28.0,155.0,104.0,62.0,24.0,26.0,177.0,107.0,0.3211009174311927,D,2018-10-27,FLAMENGO RJ,PALMEIRAS,1
1,6,44.0,25.0,43.0,133.0,113.0,39.0,30.0,37.0,117.0,121.0,0.3364485981308411,H,2018-10-28,ATHLETICO-PR,BOTAFOGO RJ,2
13,28,42.0,33.0,37.0,130.0,120.0,3.0,8.0,19.0,12.0,47.0,0.380281690140845,H,2018-10-28,CRUZEIRO,PARANA,2
8,3,8.0,10.0,12.0,25.0,31.0,46.0,31.0,35.0,,,0.0704225352112676,H,2018-10-29,CEARA,ATLETICO-MG,2
3,21,46.0,31.0,35.0,,,49.0,29.0,34.0,142.0,106.0,0.2844036697247706,A,2018-11-03,ATLETICO-MG,GREMIO,0
18,35,36.0,33.0,43.0,132.0,143.0,26.0,24.0,24.0,82.0,92.0,0.2608695652173913,A,2018-11-03,FLUMINENSE,VASCO DA GAMA,0
27,32,62.0,25.0,25.0,177.0,106.0,52.0,29.0,31.0,144.0,98.0,0.3454545454545454,H,2018-11-03,PALMEIRAS,SANTOS,2
0,13,15.0,17.0,37.0,49.0,94.0,43.0,32.0,37.0,132.0,120.0,0.1477272727272727,A,2018-11-04,AMERICA MG,CRUZEIRO,0
6,10,39.0,30.0,38.0,118.0,123.0,48.0,30.0,34.0,140.0,108.0,0.2358490566037736,H,2018-11-04,BOTAFOGO RJ,CORINTHIANS,2
28,36,3.0,8.0,20.0,13.0,50.0,32.0,25.0,50.0,131.0,163.0,0.0441176470588235,D,2018-11-04,PARANA,VITORIA,1
33,17,45.0,32.0,35.0,143.0,124.0,53.0,32.0,27.0,156.0,103.0,0.2685185185185185,D,2018-11-04,SAO PAULO,FLAMENGO RJ,1
5,9,22.0,21.0,26.0,82.0,84.0,38.0,33.0,41.0,,,0.1910112359550561,H,2018-11-04,BAHIA,CHAPECOENSE-SC,2
22,1,30.0,21.0,23.0,82.0,66.0,45.0,24.0,43.0,135.0,114.0,0.2527472527472527,H,2018-11-04,INTERNACIONAL,ATHLETICO-PR,2
34,8,37.0,24.0,51.0,130.0,169.0,9.0,10.0,12.0,27.0,32.0,0.352112676056338,H,2018-11-05,SPORT RECIFE,CEARA,2
0,28,15.0,17.0,38.0,50.0,96.0,3.0,9.0,20.0,14.0,51.0,0.2549019607843137,A,2018-11-10,AMERICA MG,PARANA,0
10,33,47.0,30.0,35.0,138.0,108.0,45.0,33.0,34.0,144.0,124.0,0.2844036697247706,D,2018-11-10,CORINTHIANS,SAO PAULO,1
1,13,44.0,24.0,44.0,134.0,115.0,43.0,32.0,37.0,132.0,120.0,0.3272727272727272,H,2018-11-10,ATHLETICO-PR,CRUZEIRO,2
6,17,40.0,30.0,38.0,119.0,123.0,52.0,33.0,27.0,154.0,104.0,0.2407407407407407,H,2018-11-10,BOTAFOGO RJ,FLAMENGO RJ,2
3,27,45.0,31.0,36.0,,,63.0,25.0,24.0,180.0,106.0,0.2818181818181818,D,2018-11-11,ATLETICO-MG,PALMEIRAS,1
8,22,9.0,10.0,13.0,27.0,33.0,30.0,21.0,23.0,83.0,67.0,0.1132075471698113,D,2018-11-11,CEARA,INTERNACIONAL,1
21,35,50.0,29.0,33.0,143.0,105.0,26.0,24.0,24.0,81.0,92.0,0.3478260869565217,H,2018-11-11,GREMIO,VASCO DA GAMA,2
36,5,32.0,26.0,50.0,132.0,164.0,23.0,21.0,26.0,83.0,84.0,0.2045454545454545,D,2018-11-11,VITORIA,BAHIA,1
18,34,36.0,33.0,43.0,130.0,141.0,37.0,24.0,51.0,130.0,169.0,0.2181818181818181,D,2018-11-11,FLUMINENSE,SPORT RECIFE,1
32,9,52.0,28.0,32.0,146.0,101.0,37.0,33.0,42.0,,,0.3272727272727272,A,2018-11-12,SANTOS,CHAPECOENSE-SC,0
35,1,26.0,24.0,25.0,82.0,94.0,45.0,24.0,44.0,136.0,115.0,0.1847826086956521,D,2018-11-14,VASCO DA GAMA,ATHLETICO-PR,1
5,8,23.0,22.0,26.0,85.0,86.0,9.0,11.0,13.0,28.0,34.0,0.3529411764705882,H,2018-11-14,BAHIA,CEARA,2
28,3,4.0,9.0,20.0,15.0,51.0,45.0,32.0,36.0,,,0.0416666666666666,A,2018-11-14,PARANA,ATLETICO-MG,0
13,10,43.0,32.0,38.0,132.0,122.0,47.0,31.0,35.0,139.0,109.0,0.2454545454545454,H,2018-11-14,CRUZEIRO,CORINTHIANS,2
27,18,63.0,26.0,24.0,181.0,107.0,36.0,34.0,43.0,130.0,141.0,0.3545454545454545,H,2018-11-14,PALMEIRAS,FLUMINENSE,2
34,36,37.0,25.0,51.0,130.0,169.0,32.0,27.0,50.0,134.0,166.0,0.2314814814814814,D,2018-11-14,SPORT RECIFE,VITORIA,1
9,6,38.0,33.0,42.0,,,41.0,30.0,38.0,121.0,124.0,0.2407407407407407,A,2018-11-15,CHAPECOENSE-SC,BOTAFOGO RJ,0
17,32,52.0,33.0,28.0,155.0,106.0,52.0,28.0,33.0,146.0,102.0,0.3090909090909091,H,2018-11-15,FLAMENGO RJ,SANTOS,2
33,21,45.0,34.0,34.0,145.0,125.0,51.0,29.0,33.0,145.0,106.0,0.2636363636363636,D,2018-11-15,SAO PAULO,GREMIO,1
22,0,30.0,22.0,23.0,84.0,68.0,15.0,17.0,39.0,50.0,97.0,0.323943661971831,H,2018-11-15,INTERNACIONAL,AMERICA MG,2
10,35,47.0,31.0,36.0,139.0,110.0,26.0,25.0,25.0,83.0,95.0,0.3297872340425531,H,2018-11-17,CORINTHIANS,VASCO DA GAMA,2
36,1,32.0,28.0,50.0,134.0,166.0,45.0,25.0,44.0,137.0,116.0,0.1636363636363636,A,2018-11-17,VITORIA,ATHLETICO-PR,0
3,5,46.0,32.0,36.0,,,24.0,22.0,26.0,87.0,87.0,0.3369565217391304,H,2018-11-17,ATLETICO-MG,BAHIA,2
0,32,15.0,17.0,40.0,50.0,99.0,52.0,28.0,34.0,146.0,103.0,0.1413043478260869,H,2018-11-18,AMERICA MG,SANTOS,2
6,22,42.0,30.0,38.0,122.0,124.0,31.0,22.0,23.0,86.0,68.0,0.2934782608695652,H,2018-11-18,BOTAFOGO RJ,INTERNACIONAL,2
28,27,4.0,9.0,21.0,15.0,52.0,64.0,25.0,24.0,181.0,104.0,0.0410958904109589,D,2018-11-18,PARANA,PALMEIRAS,1
34,17,37.0,26.0,50.0,130.0,166.0,53.0,33.0,28.0,156.0,106.0,0.2232142857142857,A,2018-11-18,SPORT RECIFE,FLAMENGO RJ,0
21,9,51.0,30.0,33.0,146.0,107.0,38.0,33.0,43.0,,,0.2946428571428571,H,2018-11-18,GREMIO,CHAPECOENSE-SC,2
33,13,45.0,35.0,34.0,146.0,126.0,43.0,32.0,38.0,130.0,122.0,0.2589285714285714,H,2018-11-18,SAO PAULO,CRUZEIRO,2
18,8,36.0,34.0,43.0,130.0,143.0,9.0,11.0,14.0,29.0,36.0,0.3243243243243243,D,2018-11-19,FLUMINENSE,CEARA,1
22,3,31.0,22.0,23.0,86.0,68.0,47.0,32.0,35.0,,,0.2580645161290322,A,2018-11-21,INTERNACIONAL,ATLETICO-MG,0
32,6,52.0,27.0,35.0,147.0,105.0,43.0,30.0,38.0,123.0,124.0,0.3302752293577982,D,2018-11-21,SANTOS,BOTAFOGO RJ,1
1,10,46.0,24.0,44.0,136.0,114.0,48.0,30.0,36.0,139.0,109.0,0.3363636363636363,H,2018-11-21,ATHLETICO-PR,CORINTHIANS,2
13,36,43.0,31.0,39.0,129.0,122.0,32.0,28.0,51.0,135.0,168.0,0.2477064220183486,H,2018-11-21,CRUZEIRO,VITORIA,2
17,21,54.0,32.0,28.0,157.0,106.0,51.0,30.0,33.0,147.0,107.0,0.3125,H,2018-11-21,FLAMENGO RJ,GREMIO,2
27,0,64.0,25.0,24.0,181.0,104.0,16.0,17.0,40.0,52.0,100.0,0.4395604395604395,H,2018-11-21,PALMEIRAS,AMERICA MG,2
35,33,25.0,24.0,26.0,80.0,94.0,45.0,35.0,33.0,142.0,118.0,0.1847826086956521,H,2018-11-22,VASCO DA GAMA,SAO PAULO,2
5,18,24.0,22.0,27.0,87.0,88.0,35.0,35.0,43.0,127.0,142.0,0.2087912087912088,H,2018-11-22,BAHIA,FLUMINENSE,2
8,28,9.0,12.0,14.0,29.0,36.0,4.0,10.0,21.0,16.0,53.0,0.1764705882352941,H,2018-11-22,CEARA,PARANA,2
9,34,37.0,32.0,44.0,,,37.0,25.0,51.0,130.0,167.0,0.2272727272727272,H,2018-11-22,CHAPECOENSE-SC,SPORT RECIFE,2
32,3,52.0,28.0,34.0,148.0,105.0,48.0,31.0,35.0,,,0.3214285714285714,H,2018-11-24,SANTOS,ATLETICO-MG,2
1,8,47.0,23.0,44.0,137.0,114.0,10.0,12.0,14.0,30.0,36.0,0.5066666666666667,D,2018-11-25,ATHLETICO-PR,CEARA,1
13,17,44.0,31.0,39.0,132.0,122.0,55.0,31.0,28.0,158.0,105.0,0.25,A,2018-11-25,CRUZEIRO,FLAMENGO RJ,0
35,27,26.0,24.0,26.0,82.0,94.0,65.0,25.0,24.0,185.0,104.0,0.1914893617021276,A,2018-11-25,VASCO DA GAMA,PALMEIRAS,0
36,21,32.0,28.0,52.0,135.0,171.0,51.0,30.0,33.0,147.0,108.0,0.1621621621621621,D,2018-11-25,VITORIA,GREMIO,1
0,5,16.0,17.0,41.0,52.0,104.0,25.0,22.0,27.0,89.0,88.0,0.1891891891891892,H,2018-11-25,AMERICA MG,BAHIA,2
10,9,47.0,30.0,37.0,133.0,109.0,38.0,32.0,44.0,,,0.2767857142857143,D,2018-11-25,CORINTHIANS,CHAPECOENSE-SC,1
22,18,30.0,22.0,24.0,86.0,70.0,35.0,35.0,44.0,127.0,144.0,0.2446808510638297,H,2018-11-25,INTERNACIONAL,FLUMINENSE,2
6,28,43.0,31.0,38.0,124.0,125.0,4.0,10.0,22.0,16.0,54.0,0.3783783783783784,H,2018-11-26,BOTAFOGO RJ,PARANA,2
33,34,45.0,35.0,34.0,142.0,120.0,37.0,25.0,52.0,131.0,169.0,0.2589285714285714,D,2018-11-26,SAO PAULO,SPORT RECIFE,1
3,6,48.0,31.0,35.0,,,44.0,31.0,38.0,126.0,126.0,0.2882882882882883,H,2018-12-01,ATLETICO-MG,BOTAFOGO RJ,2
17,1,56.0,31.0,27.0,160.0,102.0,46.0,24.0,44.0,136.0,116.0,0.3214285714285714,A,2018-12-01,FLAMENGO RJ,ATHLETICO-PR,0
5,13,25.0,22.0,28.0,89.0,89.0,43.0,31.0,40.0,129.0,124.0,0.2150537634408602,D,2018-12-02,BAHIA,CRUZEIRO,1
8,35,10.0,13.0,14.0,32.0,38.0,25.0,24.0,27.0,81.0,95.0,0.125,D,2018-12-02,CEARA,VASCO DA GAMA,1
9,33,38.0,33.0,43.0,,,44.0,36.0,34.0,139.0,118.0,0.2342342342342342,H,2018-12-02,CHAPECOENSE-SC,SAO PAULO,2
18,0,35.0,34.0,45.0,126.0,145.0,17.0,17.0,41.0,53.0,104.0,0.25,H,2018-12-02,FLUMINENSE,AMERICA MG,2
21,10,50.0,31.0,33.0,145.0,107.0,47.0,31.0,36.0,133.0,107.0,0.2909090909090909,H,2018-12-02,GREMIO,CORINTHIANS,2
27,36,66.0,25.0,23.0,186.0,102.0,32.0,29.0,52.0,135.0,171.0,0.3727272727272727,H,2018-12-02,PALMEIRAS,VITORIA,2
28,22,4.0,10.0,23.0,17.0,56.0,31.0,21.0,24.0,87.0,69.0,0.0545454545454545,D,2018-12-02,PARANA,INTERNACIONAL,1
34,32,36.0,26.0,52.0,129.0,169.0,53.0,28.0,33.0,151.0,106.0,0.2181818181818181,H,2018-12-02,SPORT RECIFE,SANTOS,2
33,6,43.0,36.0,35.0,138.0,119.0,44.0,31.0,39.0,126.0,127.0,0.2522522522522522,H,2019-04-27,SAO PAULO,BOTAFOGO RJ,2
3,4,48.0,31.0,35.0,,,10.0,13.0,15.0,29.0,48.0,0.4266666666666667,H,2019-04-27,ATLETICO-MG,AVAI,2
